sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1120128,2952.0,4.0,1075.0,1800.0,3600.0,6300.0,843.0,2665.0,5041.0,7794.0,912.0,No,0.0,0.97,0.91,0.0,No,No,No,Yes,No,No
1739540,17.0,9.0,0.0,22.0,44.0,66.0,5.0,17.0,38.0,71.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1819710,3.0,8.0,1.0,1.0,1.0,3.0,0.0,2.0,5.0,5.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1775118,41.0,8.0,0.0,33.0,59.0,59.0,7.0,22.0,39.0,66.0,22.0,No,0.0,0.59,0.69,0.0,No,No,Yes,Yes,No,No
1773359,47.0,8.0,0.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1333737,20.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,9.0,0.0,No,0.0,0.94,0.87,0.0,Yes,No,No,Yes,No,No
2114343,540.0,8.0,420.0,420.0,840.0,1260.0,72.0,364.0,853.0,1330.0,161.0,No,0.0,0.91,0.74,0.0,No,No,Yes,Yes,No,No
3051412,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
2038517,0.0,2.0,0.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.94,0.0,Yes,No,No,Yes,No,Yes
2111062,5.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,No,0.0,0.66,0.67,0.0,No,No,No,Yes,No,No
2088372,358.0,8.0,220.0,263.0,852.0,1247.0,150.0,509.0,1047.0,1638.0,152.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
2060574,0.0,2.0,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1579638,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.96,0.0,Yes,No,No,Yes,No,No
2834951,15.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,2.0,No,0.0,0.48,0.36,0.0,No,No,No,Yes,No,No
3030932,152.0,52.0,0.0,0.0,0.0,0.0,6.0,16.0,35.0,47.0,0.0,No,0.0,0.76,0.84,0.0,Yes,No,No,Yes,No,No
2827568,60.0,8.0,7.0,49.0,91.0,161.0,25.0,59.0,122.0,178.0,23.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1380465,6.0,8.0,0.0,412.0,700.0,1042.0,44.0,219.0,778.0,1200.0,60.0,No,0.0,0.28,0.28,1.0,No,No,No,Yes,No,Yes
2177475,4.0,8.0,0.0,1.0,3.0,5.0,2.0,2.0,5.0,7.0,0.0,No,0.0,0.83,0.85,0.0,No,No,No,Yes,No,No
1434994,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.84,0.73,0.0,Yes,No,No,Yes,No,No
2966753,29.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,4.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1918990,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.37,0.52,0.0,No,No,No,Yes,No,No
3192109,5.0,8.0,0.0,4.0,4.0,7.0,2.0,5.0,12.0,14.0,3.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2950895,6.0,2.0,0.0,20.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.5,0.52,0.0,Yes,No,No,No,No,No
2105184,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.58,0.0,No,No,No,Yes,No,No
1958270,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1711272,21.0,8.0,2.0,67.0,96.0,126.0,16.0,65.0,92.0,107.0,18.0,No,0.0,0.86,0.88,0.0,No,No,No,Yes,No,No
1895351,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
2031131,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,No,0.0,0.61,0.73,0.0,No,No,No,Yes,No,No
3277436,82.0,12.0,0.0,150.0,150.0,300.0,9.0,59.0,123.0,189.0,25.0,No,0.0,0.87,0.94,0.0,No,No,Yes,Yes,No,No
1189613,2.0,2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.97,0.0,Yes,No,No,Yes,No,No
1890181,1.0,2.0,0.0,2.0,4.0,5.0,0.0,3.0,3.0,4.0,0.0,No,0.0,0.89,0.88,0.0,No,No,Yes,Yes,No,No
1532221,50.0,8.0,2.0,40.0,80.0,120.0,9.0,38.0,73.0,114.0,23.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1757743,125.0,8.0,0.0,0.0,30.0,90.0,10.0,41.0,164.0,268.0,94.0,No,0.0,0.96,0.96,0.0,No,No,Yes,Yes,No,No
3215907,14.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,18.0,6.0,No,0.0,0.98,0.96,0.0,Yes,No,No,Yes,No,No
1330886,2794.0,8.0,0.0,0.0,2400.0,4800.0,965.0,2725.0,4556.0,4748.0,658.0,No,0.0,0.98,0.91,0.0,No,No,No,Yes,No,No
2964402,17.0,9.0,0.0,10.0,20.0,25.0,3.0,9.0,20.0,44.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3248465,3.0,8.0,0.0,1.0,2.0,4.0,0.0,1.0,3.0,4.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
1950790,3.0,8.0,1.0,28.0,49.0,73.0,4.0,14.0,35.0,47.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,Yes
1544642,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
2276454,16.0,9.0,7.0,0.0,0.0,6.0,2.0,4.0,13.0,21.0,0.0,No,0.0,0.85,0.82,0.0,No,No,No,Yes,No,No
1426364,12.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,6.0,0.0,No,0.0,1.0,0.98,0.0,Yes,No,No,Yes,No,No
1558752,37639.0,8.0,118.0,1755.0,2465.0,3225.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.9,0.9,0.0,No,No,Yes,Yes,No,No
3094910,0.0,8.0,0.0,9.0,13.0,18.0,7.0,13.0,13.0,35.0,0.0,No,0.0,0.85,0.92,0.0,No,No,No,Yes,No,No
2994891,9.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,11.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
2973072,1049.0,,997.0,0.0,0.0,0.0,21.0,55.0,139.0,246.0,21.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1515986,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
2847427,10.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.15,0.1,0.0,No,No,Yes,Yes,No,No
1374543,1.0,8.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,5.0,No,0.0,0.95,0.96,0.0,No,No,No,Yes,No,No
2162646,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,No
3001454,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
2921664,788.0,12.0,0.0,0.0,0.0,0.0,3.0,27.0,56.0,94.0,0.0,No,0.0,0.73,0.7,0.0,No,No,No,Yes,No,No
2057655,0.0,4.0,0.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.24,0.14,0.0,Yes,No,No,Yes,No,No
3153739,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,No,0.0,0.9,0.93,0.0,No,No,Yes,Yes,No,No
2056944,96.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,0.0,No,0.0,1.0,0.95,0.0,No,No,No,Yes,No,No
2169945,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.74,0.0,No,No,No,Yes,No,No
1599077,2.0,2.0,0.0,30.0,60.0,60.0,9.0,21.0,25.0,25.0,2.0,No,0.0,1.0,1.0,0.0,Yes,No,No,Yes,No,No
1136448,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.74,0.76,0.0,No,No,Yes,Yes,No,No
2224184,1030.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.85,0.81,0.0,No,No,No,Yes,No,No
1264516,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
2910385,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.97,0.96,0.0,No,No,No,Yes,No,No
2315836,25.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,0.0,No,0.0,0.9,0.91,0.0,No,No,No,Yes,No,No
2926289,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
2187273,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.95,0.88,0.0,Yes,No,No,Yes,No,No
1463089,97.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.62,0.62,0.0,No,No,No,Yes,No,No
2097181,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,No,0.0,0.76,0.85,0.0,Yes,No,No,Yes,No,No
2290699,174.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,12.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2201220,39.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
1212966,7.0,8.0,0.0,16.0,24.0,32.0,0.0,7.0,15.0,27.0,9.0,No,8.0,0.98,0.63,0.0,Yes,No,No,No,No,No
2814162,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.84,0.86,0.0,No,No,No,Yes,No,No
2232675,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
1534650,184.0,8.0,0.0,0.0,0.0,0.0,9.0,26.0,53.0,97.0,17.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,No
1302732,130.0,8.0,1.0,0.0,0.0,0.0,22.0,43.0,68.0,94.0,9.0,No,0.0,0.94,0.91,0.0,No,No,Yes,Yes,No,No
2126795,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.7,0.0,No,No,No,Yes,No,No
2956315,84.0,12.0,19.0,207.0,287.0,383.0,75.0,181.0,260.0,339.0,65.0,No,0.0,0.7,0.76,0.0,No,No,No,Yes,No,No
2875378,63.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,12.0,1.0,No,0.0,0.22,0.15,0.0,Yes,No,No,Yes,No,No
1200634,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.69,0.68,0.0,Yes,No,No,Yes,No,No
1911276,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1863144,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,No,0.0,0.0,0.0,0.0,No,No,No,No,No,No
1273987,0.0,12.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,No,0.0,0.93,0.96,0.0,No,No,No,Yes,No,No
1777858,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
2068949,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3068692,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1724350,5.0,6.0,0.0,3.0,8.0,13.0,1.0,4.0,9.0,15.0,0.0,No,0.0,0.78,0.78,0.0,No,No,Yes,Yes,No,No
1909480,0.0,4.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
3280510,16.0,9.0,0.0,0.0,18.0,27.0,3.0,9.0,16.0,34.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3193018,777.0,8.0,258.0,880.0,2000.0,3216.0,384.0,1178.0,2498.0,3744.0,318.0,No,0.0,0.99,0.99,2.0,No,No,No,Yes,No,No
1339678,84.0,8.0,2.0,8.0,48.0,88.0,6.0,36.0,89.0,110.0,40.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3155545,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
1485127,195.0,2.0,10.0,0.0,100.0,100.0,17.0,69.0,139.0,180.0,23.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
1527729,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1203429,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.85,0.83,0.0,No,No,No,Yes,No,No
2946465,405.0,8.0,53.0,420.0,980.0,1560.0,109.0,441.0,986.0,1542.0,235.0,No,0.0,0.82,0.68,0.0,No,No,No,Yes,No,No
2183451,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.93,0.87,0.0,No,No,No,Yes,No,No
3060596,2236.0,8.0,1278.0,4143.0,6063.0,8703.0,1826.0,3727.0,6154.0,9432.0,1181.0,No,0.0,0.94,0.95,0.0,No,No,No,Yes,No,No
1830549,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.17,0.17,0.0,No,No,No,Yes,No,No
3091548,3557.0,8.0,0.0,0.0,0.0,750.0,369.0,962.0,1944.0,4290.0,278.0,No,0.0,0.72,0.76,0.0,No,No,No,Yes,No,No
1954342,0.0,12.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.86,0.0,Yes,No,Yes,Yes,No,No
1498636,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,No,0.0,0.94,0.94,0.0,Yes,No,Yes,Yes,No,No
1751574,122.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,No,0.0,0.61,0.57,0.0,Yes,No,Yes,Yes,No,No
2212453,0.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.27,0.26,0.0,Yes,No,Yes,Yes,No,Yes
2839309,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,0.0,0.0,No,No,No,Yes,No,No
2285267,241.0,2.0,84.0,432.0,896.0,1360.0,122.0,391.0,391.0,391.0,118.0,No,0.0,0.97,0.98,0.0,No,No,Yes,Yes,No,No
2930054,53.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,27.0,3.0,No,0.0,1.0,0.97,0.0,No,No,No,Yes,No,No
1492838,57.0,8.0,122.0,0.0,0.0,0.0,9.0,33.0,59.0,110.0,21.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1250712,935.0,8.0,110.0,500.0,1000.0,1400.0,221.0,606.0,1337.0,2103.0,200.0,No,0.0,0.64,0.8,0.0,No,No,No,Yes,No,No
3098881,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.92,0.94,0.0,No,No,No,Yes,No,No
1809313,1.0,8.0,0.0,4.0,8.0,12.0,1.0,3.0,6.0,9.0,0.0,No,0.0,1.0,0.94,0.0,Yes,No,No,No,No,No
3279642,73.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,No,0.0,0.97,0.95,0.0,No,No,No,Yes,No,No
1548264,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,No,0.0,0.81,0.85,0.0,No,No,No,Yes,No,No
3152734,4.0,52.0,0.0,106.0,106.0,106.0,0.0,0.0,0.0,3.0,0.0,No,0.0,0.66,0.64,0.0,Yes,No,No,No,No,No
1324981,183.0,8.0,0.0,350.0,350.0,350.0,21.0,57.0,141.0,195.0,82.0,No,0.0,0.94,0.93,0.0,No,No,No,Yes,No,No
1689415,1.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3168425,3.0,8.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,No,0.0,0.99,0.99,0.0,No,No,No,No,No,No
1417870,26.0,8.0,36.0,204.0,348.0,456.0,69.0,170.0,323.0,502.0,34.0,No,0.0,0.96,0.96,0.0,No,No,No,Yes,No,No
3091005,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.84,0.0,No,No,No,Yes,No,No
1766218,13.0,8.0,2.0,4.0,15.0,23.0,3.0,6.0,8.0,8.0,0.0,No,0.0,0.71,0.75,0.0,No,No,No,Yes,No,No
1779800,14.0,8.0,0.0,19.0,46.0,73.0,2.0,19.0,39.0,68.0,4.0,No,0.0,0.92,0.9,0.0,No,No,No,Yes,No,No
1255033,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,1.0,0.81,0.0,Yes,No,No,Yes,No,No
1943312,3.0,8.0,0.0,4.0,7.0,9.0,1.0,4.0,6.0,8.0,0.0,No,0.0,0.96,0.96,0.0,No,No,No,Yes,No,No
2065948,12.0,8.0,0.0,10.0,17.0,24.0,0.0,36.0,36.0,36.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1810348,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3279053,99.0,8.0,38.0,125.0,217.0,338.0,55.0,133.0,234.0,261.0,29.0,No,0.0,0.73,0.7,0.0,No,No,No,Yes,No,No
1247575,41.0,8.0,3.0,44.0,86.0,143.0,14.0,49.0,110.0,153.0,18.0,No,0.0,0.93,0.93,0.0,No,No,No,Yes,No,No
1745068,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,1.0,No,0.0,0.37,0.4,0.0,Yes,No,No,Yes,No,No
1286191,33.0,8.0,0.0,136.0,228.0,294.0,33.0,123.0,238.0,336.0,72.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
1778442,19.0,12.0,0.0,24.0,24.0,48.0,4.0,15.0,30.0,46.0,16.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
1681094,335.0,8.0,0.0,625.0,1125.0,1625.0,141.0,457.0,842.0,1413.0,156.0,No,0.0,0.93,0.96,0.0,No,No,No,Yes,No,No
2042227,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.91,0.86,0.0,Yes,No,No,Yes,No,No
3119210,3.0,3.0,1.0,2.0,6.0,8.0,2.0,4.0,9.0,12.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2085913,749.0,10.0,719.0,2206.0,4324.0,6436.0,638.0,2561.0,4797.0,6944.0,1106.0,No,0.0,0.89,0.9,12.0,No,No,No,Yes,No,No
1892909,3169.0,8.0,975.0,864.0,1728.0,1728.0,581.0,1418.0,3000.0,4454.0,481.0,No,0.0,0.39,0.52,0.0,No,No,No,Yes,No,No
1850449,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.91,0.9,0.0,No,No,No,Yes,No,No
2209675,11.0,2.0,0.0,19.0,38.0,76.0,2.0,21.0,44.0,58.0,4.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1264256,47.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,No,0.0,0.66,0.6,0.0,No,No,No,Yes,No,No
3096687,19.0,2.0,47.0,142.0,238.0,358.0,111.0,298.0,404.0,492.0,37.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1649147,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,Yes,No,No,Yes,No,No
1157064,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
2192970,112.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,0.0,No,0.0,0.89,0.92,0.0,Yes,No,No,Yes,No,No
1572547,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.45,0.42,0.0,Yes,No,No,Yes,No,No
1767671,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.69,0.69,0.0,No,No,No,Yes,No,No
2296221,165.0,2.0,0.0,0.0,0.0,0.0,16.0,49.0,95.0,136.0,8.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
2262248,13.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,11.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
3265867,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.77,0.73,0.0,Yes,No,No,Yes,No,No
1673007,3892.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,0.86,0.88,0.0,No,No,No,Yes,No,No
1528396,270.0,8.0,0.0,0.0,0.0,100.0,0.0,80.0,140.0,230.0,7.0,No,0.0,0.93,0.87,0.0,No,No,Yes,Yes,No,No
2064071,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.95,0.0,No,No,No,Yes,No,No
1535481,64.0,8.0,5.0,59.0,95.0,107.0,7.0,37.0,83.0,138.0,26.0,No,0.0,0.97,0.97,0.0,No,No,No,Yes,No,No
1878345,10.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,No,0.0,0.84,0.89,0.0,No,No,No,Yes,No,No
1380031,139.0,8.0,2.0,0.0,0.0,0.0,8.0,20.0,47.0,76.0,25.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3021004,66.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,1.0,0.97,0.0,No,No,No,Yes,No,No
2983167,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
1593003,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,No,0.0,0.86,0.88,0.0,No,No,No,Yes,No,No
2824985,41.0,9.0,1.0,30.0,60.0,100.0,8.0,45.0,96.0,128.0,0.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
2216922,196.0,8.0,15.0,123.0,283.0,443.0,30.0,166.0,338.0,551.0,40.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1482092,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.89,0.0,No,No,No,Yes,No,No
1421817,57.0,8.0,6.0,36.0,72.0,132.0,23.0,54.0,105.0,151.0,13.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
2219753,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.93,0.87,0.0,Yes,No,No,Yes,No,No
1437015,6.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
1484395,127.0,12.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,11.0,0.0,No,0.0,0.86,0.94,0.0,No,No,No,Yes,No,No
3062876,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.96,0.97,0.0,No,No,No,Yes,No,No
1534314,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.71,0.61,0.0,No,No,No,Yes,No,No
3015517,22.0,2.0,0.0,0.0,5.0,12.0,2.0,5.0,16.0,24.0,3.0,No,0.0,0.68,0.68,0.0,No,No,No,Yes,No,No
1457376,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.51,0.53,0.0,Yes,No,Yes,Yes,No,No
1585393,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
1830974,0.0,12.0,0.0,4.0,6.0,9.0,1.0,3.0,4.0,6.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1901968,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1388472,2.0,2.0,0.0,28.0,28.0,28.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.98,0.93,0.0,Yes,No,Yes,No,No,No
1419343,-12.0,8.0,0.0,59.0,59.0,59.0,5.0,18.0,55.0,98.0,27.0,No,0.0,0.68,0.69,12.0,No,No,No,Yes,No,No
1659971,168.0,4.0,68.0,116.0,260.0,357.0,25.0,114.0,273.0,459.0,30.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1490283,61.0,16.0,0.0,0.0,0.0,0.0,2.0,6.0,21.0,34.0,0.0,No,0.0,0.92,0.94,0.0,No,No,No,Yes,No,No
